"Country/LocationRepresented","Registrant","Registration #","RegistrationDate","Address","State","Foreign Principal","Foreign PrincipalRegistration Date"
"ALGERIA","BGR Government Affairs, LLC","5430","05/10/2001","601 Thirteenth Street, NW     Eleventh Floor SouthWashington&nbsp;&nbsp;20005","DC","People's Democratic Republic of Algeria","09/13/2024"
"SOMALIA","BGR Government Affairs, LLC","5430","05/10/2001","601 Thirteenth Street, NW     Eleventh Floor SouthWashington&nbsp;&nbsp;20005","DC","Embassy of Somalia","12/10/2024"
"PANAMA","BGR Government Affairs, LLC","5430","05/10/2001","601 Thirteenth Street, NW     Eleventh Floor SouthWashington&nbsp;&nbsp;20005","DC","Government of the Republic of Panama","01/17/2025"
"UKRAINE","BGR Government Affairs, LLC","5430","05/10/2001","601 Thirteenth Street, NW     Eleventh Floor SouthWashington&nbsp;&nbsp;20005","DC","Stand with Ukraine through PLUS Communications, LLC","01/23/2025"
"YEMEN","BGR Government Affairs, LLC","5430","05/10/2001","601 Thirteenth Street, NW     Eleventh Floor SouthWashington&nbsp;&nbsp;20005","DC","Yemeni National Resistance","02/04/2025"
"GREECE","BGR Government Affairs, LLC","5430","05/10/2001","601 Thirteenth Street, NW     Eleventh Floor SouthWashington&nbsp;&nbsp;20005","DC","Ministry of Foreign Affairs of Greece","02/11/2025"
"CYPRUS","BGR Government Affairs, LLC","5430","05/10/2001","601 Thirteenth Street, NW     Eleventh Floor SouthWashington&nbsp;&nbsp;20005","DC","Embassy of the Republic of Cyprus in the United States","01/17/2025"
"KOREA SOUTH","BGR Government Affairs, LLC","5430","05/10/2001","601 Thirteenth Street, NW     Eleventh Floor SouthWashington&nbsp;&nbsp;20005","DC","Embassy of the Republic of Korea","02/27/2025"
"MONGOLIA","BGR Government Affairs, LLC","5430","05/10/2001","601 Thirteenth Street, NW     Eleventh Floor SouthWashington&nbsp;&nbsp;20005","DC","Sukhbaatar Batbold","02/27/2025"
"COLOMBIA","Colombian Coffee Federation, Inc.","4909","04/06/1994","140 East 57th StreetNew York&nbsp;&nbsp;10022","NY","Federacion Nacional de Cafeteros de Colombia","04/06/1994"
"NEW ZEALAND","Beef + Lamb New Zealand, Ltd.","2526","07/08/1974","6841 Elm Street#7401McLean&nbsp;&nbsp;22106","VA","New Zealand Meat Producers Board","07/08/1974"
"COLOMBIA","Reyes, Luis Carlos","7500","12/12/2024","Calle 28 #13a - 15 Bogota&nbsp;&nbsp;","","Ministry of Trade, Industry and Tourism","12/12/2024"
"QATAR","Praia Consultants LLC","6857","08/18/2020","4301 50th Street, NW Suite 300  #2015Washington&nbsp;&nbsp;20016","DC","Embassy of the State of Qatar","08/18/2020"
"SUDAN","VS Global, LLC","7489","11/15/2024","1201 Connecticut Avenue, NWSuite 600Washington&nbsp;&nbsp; 20036","DC","Embassy of the Republic of Sudan through Ballard Partners, Inc.","11/15/2024"
"ST. KITTS AND NEVIS","Laws, Frank Adrien","7465","09/17/2024","2546 Grand AvenueGlenwood Springs&nbsp;&nbsp;81601","CO","Saint Christopher and Nevis","09/17/2024"
"AUSTRALIA","Destination New South Wales","4450","12/18/1990","2029 Century Park EastSuite 3150Los Angeles&nbsp;&nbsp;90067","CA","New South Wales Tourism Commission (Government of New South Wales)","12/18/1990"
"IRAQ","Kurdistan Regional Government - Liaison Office - USA","5783","12/28/2006","1532 16th Street, NWWashington&nbsp;&nbsp;20036-1402","DC","Kurdistan Regional Government","12/28/2006"
"PAKISTAN","Chinar Consulting, LLC","6911","01/20/2021","3636 16th Street, NWSuite B260Washington&nbsp;&nbsp; 20010","DC","Bilal Ahmed Ghaffar","01/20/2021"
"NETHERLANDS","Development Counsellors International","4777","03/12/1993","215 Park Avenue South14th FloorNew York&nbsp;&nbsp;10003","NY","Netherlands Foreign Investment Agency","04/30/2015"
"SCOTLAND","Development Counsellors International","4777","03/12/1993","215 Park Avenue South14th FloorNew York&nbsp;&nbsp;10003","NY","Visit Scotland","10/29/2021"
"AUSTRIA","Development Counsellors International","4777","03/12/1993","215 Park Avenue South14th FloorNew York&nbsp;&nbsp;10003","NY","Vienna Tourist Board","05/09/2022"
"MONACO","Development Counsellors International","4777","03/12/1993","215 Park Avenue South14th FloorNew York&nbsp;&nbsp;10003","NY","Monaco Government Tourist and Convention Authority","05/09/2022"
"BELIZE","Development Counsellors International","4777","03/12/1993","215 Park Avenue South14th FloorNew York&nbsp;&nbsp;10003","NY","Belize Tourism Board","11/13/2022"
"CANADA","Development Counsellors International","4777","03/12/1993","215 Park Avenue South14th FloorNew York&nbsp;&nbsp;10003","NY","Economic Development Winnipeg","10/02/2024"
"KOREA SOUTH","Korea National Tourism Organization, Los Angeles","2544","10/25/1974","5509 Wilshire BoulevardSuite 201Los Angeles&nbsp;&nbsp;90036","CA","Korea National Tourism Corporation","10/25/1974"
"TAIWAN","Sloan, Kelly","7466","09/23/2024","1600 Broadway, Suite 510Denver&nbsp;&nbsp;80202","CO","Taipei Economic and Cultural Office Denver","09/23/2024"
"AUSTRALIA","Tourism Australia","1032","06/03/1957","2029 Century Park EastSuite 3150Los Angeles&nbsp;&nbsp;90067","CA","Australian National Travel Association","06/03/1957"
"UKRAINE","Beni Productions LLC","7549","02/28/2025","23046 Avenida De La Carlota Suite 600Laguna Hills&nbsp;&nbsp;92653","CA","Andriy Volodymyrovych Nakhod","02/28/2025"
"SINGAPORE","Singapore Economic Development Board","2003","02/02/1967","55 East 59th StreetSuite 21 B, 21st FloorNew York&nbsp;&nbsp;10022","NY","Singapore Economic Development Board","02/02/1967"
"TAIWAN","Daschle Group, LLC","6280","03/16/2015","901 K Street, NWSuite 900Washington&nbsp;&nbsp;20001","DC","Taipei Economic and Cultural Representative Office","03/16/2015"
"JAPAN","Daschle Group, LLC","6280","03/16/2015","901 K Street, NWSuite 900Washington&nbsp;&nbsp;20001","DC","Embassy of Japan","04/16/2015"
"VENEZUELA","Daschle Group, LLC","6280","03/16/2015","901 K Street, NWSuite 900Washington&nbsp;&nbsp;20001","DC","Ad Hoc Board of Petroleos de Venezuela S.A. (PDVSA) (through White & Case LLP)","03/15/2024"
"GEORGIA","Daschle Group, LLC","6280","03/16/2015","901 K Street, NWSuite 900Washington&nbsp;&nbsp;20001","DC","Davit Bagashvili","12/10/2024"
"JAPAN","Okinawa Prefecture DC Office, Inc.","6332","12/23/2015","1101 Connecticut Avenue, NWSuite 450Washington&nbsp;&nbsp;20036","DC","Okinawa Prefectural Government of Japan","12/23/2015"
"CHINA","McCollum, Jonathan","6960","05/11/2021","201 Massachusetts Avenue, NESuite C-5Washington&nbsp;&nbsp;20002","DC","UNIPEC America Inc.","05/11/2021"
"CONGO REPUBLIC OF THE","35 Nord","7194","11/23/2022","17, Avenue HocheParis&nbsp;&nbsp;","","Ministry of International Cooperation and Promotion of Public Private Partnerships","11/23/2022"
"DOMINICAN REPUBLIC","Liberty International Group LLC","7555","03/11/2025","8429 Lorraine Rd #368Lakewood Ranch&nbsp;&nbsp;34202","FL","Axis Holdings LLC (on behalf of Donald Guerrero, former Finance Minister of the Dominican Republic) through DCI Group AZ, LLC","03/11/2025"
"DOMINICAN REPUBLIC","Vision Americas LLC","6877","10/14/2020","1150 K Street, NWSuite 1411Washington&nbsp;&nbsp;20005","DC","Administrative Ministry of the Presidency, Dominican Republic","10/14/2020"
"CYPRUS","Representative of the Turkish Republic of Northern Cyprus","2619","10/16/1975","821 First AvenueFloor 13New York&nbsp;&nbsp;10017","NY","Turkish Republic of Northern Cyprus, H.E. Mr. Ersin Tatar","10/16/1975"
"HONG KONG","Sing Tao US","6999","08/23/2021","Sing Tao Newspapers New York Ltd.188 Lafayette StreetNew York&nbsp;&nbsp;10013","NY","Sing Tao News Corporation Ltd.","08/23/2021"
"UKRAINE","Liscovich, Andrey","7174","10/04/2022","Wilson Sonsini Goodrich & Rosati 1301 Avenue of the Americas #40 New York&nbsp;&nbsp;10019","NY","The Government of Ukraine","10/04/2022"
"INTERNATIONAL","Hmong Kingdom ChaoFa State - US Representatives","6800","03/16/2020","P.O. Box 6209Fresno&nbsp;&nbsp;93703","CA","Hmong Kingdom ChaoFa State","03/16/2020"
"FIJI","Havas Media Group USA LLC","7106","04/08/2022","200 Hudson StreetNew York&nbsp;&nbsp;10013","NY","Tourism Fiji","02/27/2023"
"ISRAEL","Havas Media Group USA LLC","7106","04/08/2022","200 Hudson StreetNew York&nbsp;&nbsp;10013","NY","Government of Israel, Ministry of Tourism (through the Israeli Government Advertising Agency [LAPAM])","02/27/2023"
"JAPAN","Japan National Tourism Organization","769","05/26/1953","250 Park Avenue Suite. 1900New York &nbsp;&nbsp;10177","NY","Japan National Tourist Organization","05/26/1953"
"DENMARK","MDSI US Inc.","7462","09/13/2024","200 Continental Drive, Suite 401, PMB-1615Newark&nbsp;&nbsp;19713","DE","MDSI ApS","09/13/2024"
"CHINA","The Burson Group LLC","6227","06/18/2014","1801 K Street, NW9th FloorWashington&nbsp;&nbsp;20006","DC","“Hikvision USA Inc. as an agent of Hikvision”","08/01/2018"
"UNITED ARAB EMIRATES","The Burson Group LLC","6227","06/18/2014","1801 K Street, NW9th FloorWashington&nbsp;&nbsp;20006","DC","Government of Ras Al Khaimah","06/12/2019"
"BAHAMAS","The Burson Group LLC","6227","06/18/2014","1801 K Street, NW9th FloorWashington&nbsp;&nbsp;20006","DC","Central Bank of the Bahamas","02/23/2024"
"SAUDI ARABIA","The Burson Group LLC","6227","06/18/2014","1801 K Street, NW9th FloorWashington&nbsp;&nbsp;20006","DC","Riyadh Air","01/09/2025"
"UNITED ARAB EMIRATES","The Burson Group LLC","6227","06/18/2014","1801 K Street, NW9th FloorWashington&nbsp;&nbsp;20006","DC","United Arab Emirates, Department of Culture and Tourism - Abu Dhabi","03/21/2025"
"CHINA","China Daily Distribution Corporation","3457","04/19/1983","1500 BroadwaySuite 2800New York&nbsp;&nbsp;10036","NY","China Daily of Beijing, China","04/19/1983"
"KOREA SOUTH","Korea Economic Institute","3327","02/01/1982","1800 K Street, NWSuite 300Washington&nbsp;&nbsp;20006","DC","Korea Institute for International Economic Policy (KIEP)","02/28/1990"
"SAUDI ARABIA","USSA International LLC","7252","03/31/2023","767 5th Avenue, 45th FloorNew York&nbsp;&nbsp;10153","NY","The Public Investment Fund","03/31/2023"
"IRAQ","Slocum & Boddie, PLLC","5765","09/12/2006","5400 Shanee Rd. Suite 300Alexandria&nbsp;&nbsp;22312","VA","Kurdistan Regional Government","09/12/2006"
"UGANDA","Lorance, Cody C.","7229","02/11/2023","217 Lawndale AvenueAurora&nbsp;&nbsp; 60506","IL","Republic of Uganda","02/11/2023"
"CANADA","Miller, Carman Marc","6741","10/09/2019","130 Minto PlaceOttawa&nbsp;&nbsp;","","Liberal Party of Canada","10/09/2019"
"BOSNIA & HERZEGOVINA","Schifanelli Law, LLP","7325","09/19/2023","103 Wineland WayStevensville&nbsp;&nbsp; 21666","MD","RS Office For Cooperation, Trade and Investment LLC","09/19/2023"
"JAPAN","Prime Policy Group","6377","09/19/2016","1801 K Street, NW Suite 9000Washington&nbsp;&nbsp;20006","DC","Embassy of Japan","05/28/2019"
"KOREA SOUTH","Prime Policy Group","6377","09/19/2016","1801 K Street, NW Suite 9000Washington&nbsp;&nbsp;20006","DC","Jayu Press","12/15/2022"
"IRAQ","Prime Policy Group","6377","09/19/2016","1801 K Street, NW Suite 9000Washington&nbsp;&nbsp;20006","DC","Arab Project Party","08/16/2023"
"INDIA","MEDSecurean, LLC","7302","08/01/2023","74 Windy Hollow CourtGreat Falls&nbsp;&nbsp;22066","VA","Indian Pharmaceutical Alliance","08/01/2023"
"VENEZUELA","CITGO Holding, Inc. (CITGOH)","6995","08/20/2021","1293 Eldridge ParkwayHouston&nbsp;&nbsp;77077","TX","‘Council for the Administration and Protection of the Assets (""CAPA"")","08/20/2021"
"JAPAN","Ogilvy Group LLC","6797","03/04/2020","636 11th AvenueNew York&nbsp;&nbsp;10036","NY","The Embassy of Japan in the U.S.A., Washington, DC","03/04/2020"
"MEXICO","Ogilvy Group LLC","6797","03/04/2020","636 11th AvenueNew York&nbsp;&nbsp;10036","NY","Los Cabos Tourism Board, a.k.a. Fideicomiso de Turismo de los Cabos (FITURCA)","01/06/2022"
"UNITED ARAB EMIRATES","Ogilvy Group LLC","6797","03/04/2020","636 11th AvenueNew York&nbsp;&nbsp;10036","NY","United Arab Emirates. Department of Culture and Tourism - Abu Dhabi","11/13/2024"
"CHINA","Representative Office in the USA, China Council for the Promotion of International Trade (CCPIT)","6113","07/06/2012","1100 G Street, NWSuite #1030Washington&nbsp;&nbsp;20005","DC","China Council for the Promotion of International Trade (CCPIT)","07/06/2012"
"SPAIN","The Raben Group LLC","7140","07/16/2022","525 9th Street, NW7th FloorWashington&nbsp;&nbsp;20004","DC","Melia Hotels International","07/16/2022"
"SOUTH AFRICA","PM Group, LLC","7262","04/24/2023","300 East 46th Street, 2JNew York&nbsp;&nbsp;10017","NY","Brave Group","04/24/2023"
"JAPAN","Parvin, C. Landon","6194","11/08/2013","113 Falcon DriveCharlottesville&nbsp;&nbsp;22901","VA","Embassy of Japan","11/08/2013"
"CANADA","The Ingram Group","7535","02/07/2025","511 Union Street Suite 1900Nashville&nbsp;&nbsp;37219","TN","Province of New Brunswick (through Porter O' Brien)","02/07/2025"
"KOREA SOUTH","Overseas Korean Cultural Heritage Foundation, USA","6397","12/01/2016","1500 13th Street, NWWashington&nbsp;&nbsp;20005","DC","Korean Cultural Heritage Administration through the Overseas Korean Cultural Heritage Foundation","12/01/2016"
"JAMAICA","Jamaica Tourist Board, Florida","2360","07/26/1972","5201 Blue Lagoon DriveSuite 670Miami&nbsp;&nbsp;33126","FL","Jamaica Tourist Board","07/26/1972"
"NORWAY","Innovation Norway","526","05/13/1948","WeWork 575 Lexington AveNew York&nbsp;&nbsp;10022","NY","Innovation Norway (aka Innovasjon Norge)","05/13/1948"
"PAKISTAN","Team Eagle Consulting, LLC","7477","10/19/2024","633 Pennsylvania Avenue, NWWashington&nbsp;&nbsp;20004","DC","Islamabad Policy Research Institute","10/19/2024"
"COTE D'IVOIRE (IVORY COAST)","JWI, LLC","4990","02/06/1995","700 New Hampshire Avenue, NWWatergate South, Suite 1019Washington&nbsp;&nbsp;20037","DC","Government  of the Republic of Cote d'Ivoire","12/28/2010"
"SAUDI ARABIA","Williams Group","6790","02/06/2020","302 3rd Street, SEWashington&nbsp;&nbsp;20003","DC","Kingdom of Saudi Arabia","02/06/2020"
"INDIA","Williams Group","6790","02/06/2020","302 3rd Street, SEWashington&nbsp;&nbsp;20003","DC","Republic of India","10/08/2020"
"POLAND","Doran, Peter B.","7073","01/21/2022","1400 S. Joyce Street Apt. 1732Arlington&nbsp;&nbsp;22202","VA","Polish Institute of International Affairs (PISM)","01/21/2022"
"AUSTRALIA","NSW Government US Office Inc.","7145","07/22/2022","150 East 42nd Street 34th FloorNew York&nbsp;&nbsp;10017","NY","NSW Government","07/22/2022"
"VENEZUELA","Vinson & Elkins LLP","7498","12/10/2024","845 Texas Avenue, Suite 4700Houston&nbsp;&nbsp;77002","TX","Junta Administradora ad hoc Petroleos de Venezuela S.A. the PDVSA Ad Hoc Board","12/10/2024"
"ARMENIA","Vinson & Elkins LLP","7498","12/10/2024","845 Texas Avenue, Suite 4700Houston&nbsp;&nbsp;77002","TX","Artyom Khachatryan","12/18/2024"
"PANAMA","Vinson & Elkins LLP","7498","12/10/2024","845 Texas Avenue, Suite 4700Houston&nbsp;&nbsp;77002","TX","Autoridad del Canal de Panama","01/31/2025"
"CONGO DEMOCRATIC REPUBLIC OF THE","Asterix LLC","7564","04/02/2025","3416 Rittenhouse Street, NWWashington&nbsp;&nbsp;20015","DC","Ministry of Communication and Medias of the Democratic Republic of Congo (DRC) through Ballard Partners, Inc.","04/02/2025"
"MALAYSIA","Malaysian Rubber Council (USA)","5444","07/02/2001","3516 International Court, NWWashington&nbsp;&nbsp;20008","DC","Malaysian Rubber Export Promotion Council","07/02/2001"
"SAUDI ARABIA","Capital K, LLC","7456","09/05/2024","118 Russell AvenuePortola Valley&nbsp;&nbsp;94028","CA","King Abdullah University of Science & Technology (KAUST)","09/05/2024"
"PAKISTAN","Gunster Strategies Worldwide","7529","01/29/2025","4800 Montgomery Lane, Suite 150Bethesda&nbsp;&nbsp;20814","MD","Minister of Interior of Pakistan","01/29/2025"
"INDIA","Invest India","7428","07/03/2024","225 Vigyan Bhawan Annexe, Maulana Azad RoadNew Delhi&nbsp;&nbsp;","","Invest India","07/03/2024"
"CANADA","Nuclear Waste Management Organization","7186","10/14/2022","22 St. Clair Avenue East, 4th FloorToronto&nbsp;&nbsp;","","Nuclear Waste Management Organization","10/14/2022"
"GERMANY","Deutsche Telekom, Inc.","4419","10/09/1990","1177 6th Avenue, 5th Floor New York&nbsp;&nbsp;10036","NY","Deutsche Telekom, A.G. (formerly:  Deutsche Bundespost Telekom)","10/09/1990"
"TAIWAN","Harper & Bailey Governmental Solutions LLC","6784","01/17/2020","The Emporium Building400 East Capitol StreetJackson&nbsp;&nbsp;39201","MS","Taipei Economic and Cultural Representative Office in the United States","01/17/2020"
"IRAN","National Council of Resistance of Iran - U.S. Representative Office (NCRI-US)","6171","05/16/2013","1747 Pennsylvania Avenue, NWSuite 1125Washington&nbsp;&nbsp;20006","DC","National Council of Resistance of Iran (NCRI)","05/16/2013"
"IRAN","Iranian Resurgent Party  I.R.P.","6934","03/10/2021","6603 Independence AvenueLos Angeles&nbsp;&nbsp;91303","CA","Iranian Resurgent Party","03/10/2021"
"BOSNIA & HERZEGOVINA","Bosnian American Alliance Inc.","7563","04/01/2025","525 Junction Road Madison&nbsp;&nbsp;53717","WI","Ministry of Foreign Affairs of Bosnia and Herzegovina","04/01/2025"
"VENEZUELA","The Cormac Group LLC","7406","05/10/2024","800 Connecticut Avenue NW, Suite 300Washington&nbsp;&nbsp;20006","DC","The Ad Hoc Board of Petroleos de Venezuela, S.A. (or, ""PDVSA Ad Hoc Board"") through Vision Americas International LLC","05/10/2024"
"VANUATU","Office of the Deputy Commissioner of Maritime Affairs","4860","10/12/1993","39 BroadwaySuite 2020New York&nbsp;&nbsp;10006","NY","Republic of Vanuatu","10/12/1993"
"JAPAN","JETRO, Atlanta","4069","12/01/1987","5901 Peachtree Dunwoody Rd, Suite. B485Atlanta&nbsp;&nbsp;30328","GA","Japan External Trade Organization (JETRO)","12/01/1987"
"ISRAEL","World Zionist Organization - American Section, Inc.","2278","09/21/1971","633 Third Avenue21st FloorNew York&nbsp;&nbsp;10017","NY","Executive of the World Zionist Organization, Jerusalem","09/21/1971"
"TURKEY","The Van Aucker Group","7260","04/18/2023","5500 Layne Estates CourtAlexandria&nbsp;&nbsp;22310","VA","Embassy of Turkey","04/18/2023"
"RUSSIA","Sobchenko, Alexei","7336","10/19/2023","2456 20th Street, NW#406Washington&nbsp;&nbsp;20009","DC","Congress of People's Deputies","10/19/2023"
"UNITED KINGDOM","Washington Global Resources LLC","7397","04/12/2024","1050 30th Street, NW Washington&nbsp;&nbsp;20007","DC","General Administration Company Ltd.","04/12/2024"
"DOMINICAN REPUBLIC","5W Public Relations, LLC","7118","05/12/2022","3 Park Avenue19th FloorNew York&nbsp;&nbsp;10016","NY","Jennifer Elias Franjul","08/20/2024"
"ERITREA","National Representative council of Eritrea - GIE","7144","07/22/2022","447 Safari CircleStone Mountain&nbsp;&nbsp;30083","GA","National Representative Council of Eritrea - GIE","07/22/2022"
"UNITED ARAB EMIRATES","Johnson, Larry Calvin","7487","11/07/2024","9903 Old Hyde Park PlaceBradenton&nbsp;&nbsp;34202","FL","Alasriya Media Consultancy Represented by Ghina Youssef Al Amyouni","11/07/2024"
"TRINIDAD AND TOBAGO","theGroup DC, LLC","6388","10/28/2016","1730 Pennsylvania Avenue, NWSuite 500Washington&nbsp;&nbsp;20006","DC","Government of the Republic of Trinidad and Tobago","10/28/2016"
"BERMUDA","theGroup DC, LLC","6388","10/28/2016","1730 Pennsylvania Avenue, NWSuite 500Washington&nbsp;&nbsp;20006","DC","Government of Bermuda","11/02/2017"
"BARBADOS","theGroup DC, LLC","6388","10/28/2016","1730 Pennsylvania Avenue, NWSuite 500Washington&nbsp;&nbsp;20006","DC","Government of Barbados","02/15/2019"
"JAPAN","theGroup DC, LLC","6388","10/28/2016","1730 Pennsylvania Avenue, NWSuite 500Washington&nbsp;&nbsp;20006","DC","Embassy of Japan","04/21/2023"
"GUYANA","theGroup DC, LLC","6388","10/28/2016","1730 Pennsylvania Avenue, NWSuite 500Washington&nbsp;&nbsp;20006","DC","Co-operative Republic of Guyana","09/06/2023"
"JAPAN","JETRO, Los Angeles","1833","12/14/1964","777 South Figueroa StreetSuite 3750Los Angeles&nbsp;&nbsp;90017-2513","CA","Japan External Trade Organization (JETRO)","12/14/1964"
"JAPAN","JETRO, Chicago","1850","02/02/1965","1 East Wacker DriveSuite 3350Chicago&nbsp;&nbsp;60601","IL","Japan External Trade Organization (JETRO)","02/02/1965"
"SOUTH AFRICA","South African Tourism","603","01/04/1950","500 Fifth Avenue22nd Floor, Suite 2200New York&nbsp;&nbsp;10110-0002","NY","South African Tourist Corporation","01/04/1950"
"VENEZUELA","PDV Holding, Inc. (PDVH)","6997","08/20/2021","1293 Eldridge ParkwayHouston&nbsp;&nbsp;77077","TX","Council for the Administration and Protection of the Assets (""CAPA"")","08/20/2021"
"KOREA SOUTH","RMT SPV LLC","7211","01/01/2023","1521 Alton Rd 210Miami Beach&nbsp;&nbsp;33139","FL","Parliamentarians' Society of Republic of Korea","01/01/2023"
"UNITED ARAB EMIRATES","American Defense International, Inc.","6567","07/05/2018","1101 K Street NW850Washington &nbsp;&nbsp;2005","DC","Embassy of the United Arab Emirates via Akin Gump Strauss Hauer & Feld LLP","02/13/2020"
"COLOMBIA","World Professionals Group LLC d/b/a WP Group","7481","10/21/2024","654 Plaza, Suite 1801, 654 Muñoz Rivera Ave San Juan&nbsp;&nbsp;","","Squire Patton Boggs LLP on behalf of The Embassy of Colombia in the United States","10/21/2024"
"PAKISTAN","PTI USA","6807","03/26/2020","1967 Rte. 27Suite 15Edison&nbsp;&nbsp;08817","NJ","Pakistan Tehreek E Insaf","03/26/2020"
"IRAQ","Morris Global Strategies LLC","6688","06/11/2019","113 Murfreesboro RoadSuite 106-262Franklin&nbsp;&nbsp;37064","TN","Arab Project Party Iraq","06/11/2019"
"CAYMAN ISLANDS","Schaerr-Jaffe LLP","7526","01/22/2025","1717 K Street, NW, Suite 900Washington&nbsp;&nbsp;20006","DC","Ministry of Financial Services and Commerce, Cayman Islands Government","01/22/2025"
"CHINA","MediaLinks TV, LLC","6633","08/02/2019","1099 New York Avenue, NWSuite 200Washington&nbsp;&nbsp;20001","DC","CCTV","08/02/2019"
"CONGO DEMOCRATIC REPUBLIC OF THE","Von Batten-Montague-York, L.C.","7130","06/22/2022","1300 Pennsylvania Avenue, NW Suite 700Washington&nbsp;&nbsp;20016","DC","Sokam Holdings","11/20/2023"
"CONGO DEMOCRATIC REPUBLIC OF THE","Von Batten-Montague-York, L.C.","7130","06/22/2022","1300 Pennsylvania Avenue, NW Suite 700Washington&nbsp;&nbsp;20016","DC","Ministry of Mines of the Democratic Republic of Congo","12/06/2024"
"CONGO DEMOCRATIC REPUBLIC OF THE","Von Batten-Montague-York, L.C.","7130","06/22/2022","1300 Pennsylvania Avenue, NW Suite 700Washington&nbsp;&nbsp;20016","DC","The Office of the President of the Democratic Republic of Congo","03/12/2025"
"JAPAN","JETRO, San Francisco","1813","11/05/1964","575 Market StreetSuite 2400San Francisco&nbsp;&nbsp;94105","CA","Japan External Trade Organization (JETRO)","11/05/1964"
"MOZAMBIQUE","Primus Responsum LLC","7504","12/16/2024","4813 Falstone AvenueChevy Chase&nbsp;&nbsp;20815","MD","Total Energies EP Mozambique Area 1","12/16/2024"
"CAYMAN ISLANDS","Cayman Islands Department of Tourism","2500","03/04/1974","350 5th Avenue Suite 4620New York&nbsp;&nbsp;10118-1801","NY","Government of the Cayman Islands","03/04/1974"
"POLAND","Huta, Tomasz","6636","02/08/2019","Kopernika 5, 11-200Bartoszyce&nbsp;&nbsp;","","Sad Arbitrazowy Sluzb/Court of Arbitration Service/CourtSAS","02/08/2019"
"PERU","Patriot Strategies, LLC","7242","03/10/2023","1717 Pennsylvania AvenueSuite 1025Washington&nbsp;&nbsp; 20006","DC","Peru","03/10/2023"
"UKRAINE","Patriot Strategies, LLC","7242","03/10/2023","1717 Pennsylvania AvenueSuite 1025Washington&nbsp;&nbsp; 20006","DC","Sergii Tarasov","11/27/2024"
"SAUDI ARABIA","Sovereign Strategy Limited","7421","06/13/2024","Manor HouseWestoe Village, South ShieldsNewcastle&nbsp;&nbsp;","","The Ministry of the Kingdom of Saudi Arabia","06/13/2024"
"CONGO DEMOCRATIC REPUBLIC OF THE","Muntu, Ghislain","7541","02/14/2025","4210 Boulevard le Corbusier, LavalQuebec&nbsp;&nbsp;","","DRC NEXUS","02/14/2025"
"MARSHALL ISLANDS","Oliver Group, Inc.","6558","05/24/2018","1120 Connecticut Ave, NW5th FloorWashington&nbsp;&nbsp;20006","DC","Akin, Gump, Strauss, Hauer & Feld, on behalf of the Republic of the Marshall Islands","05/24/2018"
"PALAU","Oliver Group, Inc.","6558","05/24/2018","1120 Connecticut Ave, NW5th FloorWashington&nbsp;&nbsp;20006","DC","Akin, Gump, Strauss, Hauer & Feld, on behalf of the Government of the Republic of Palau","08/19/2021"
"GHANA","BrightHead Consulting LLC","7438","08/05/2024","14502 Greenview DriveSuite 425Laurel&nbsp;&nbsp;20706","MD","Kenneth Gagakuma","08/05/2024"
"SOMALI DEMOCRATIC REPUBLIC","FGS Global (US) LLC (FKA FGH Holdings LLC)","5666","01/31/2005","555 11th Street, NW6th FloorWashington&nbsp;&nbsp;20004","DC","Ministry of Foreign Affairs, Republic of Somaliland","09/10/2018"
"UNITED ARAB EMIRATES","FGS Global (US) LLC (FKA FGH Holdings LLC)","5666","01/31/2005","555 11th Street, NW6th FloorWashington&nbsp;&nbsp;20004","DC","Permanent Mission of the United Arab Emirates to the United Nations","11/21/2019"
"CONGO DEMOCRATIC REPUBLIC OF THE","FGS Global (US) LLC (FKA FGH Holdings LLC)","5666","01/31/2005","555 11th Street, NW6th FloorWashington&nbsp;&nbsp;20004","DC","Government of the Democratic Republic of the Congo","04/14/2022"
"UNITED ARAB EMIRATES","FGS Global (US) LLC (FKA FGH Holdings LLC)","5666","01/31/2005","555 11th Street, NW6th FloorWashington&nbsp;&nbsp;20004","DC","Embassy of the United Arab Emirates","04/11/2022"
"BERMUDA","FGS Global (US) LLC (FKA FGH Holdings LLC)","5666","01/31/2005","555 11th Street, NW6th FloorWashington&nbsp;&nbsp;20004","DC","Bermuda Ministry of Finance","08/03/2023"
"TURKS AND CAICOS ISLANDS","FGS Global (US) LLC (FKA FGH Holdings LLC)","5666","01/31/2005","555 11th Street, NW6th FloorWashington&nbsp;&nbsp;20004","DC","The Government of the Turks & Caicos Islands","05/22/2024"
"SAUDI ARABIA","FGS Global (US) LLC (FKA FGH Holdings LLC)","5666","01/31/2005","555 11th Street, NW6th FloorWashington&nbsp;&nbsp;20004","DC","Public Investment Fund","01/16/2025"
"JAPAN","FGS Global (US) LLC (FKA FGH Holdings LLC)","5666","01/31/2005","555 11th Street, NW6th FloorWashington&nbsp;&nbsp;20004","DC","Office of the Prime Minister, Japan (on behalf of Dentsu Inc.)","02/21/2025"
"QATAR","Lumen8 Advisors, LLC","6537","03/29/2018","9924 Browns Mill RoadVienna&nbsp;&nbsp;22182","VA","Embassy of the State of Qatar","03/29/2018"
"JAPAN","Japan National Tourism Organization, Los Angeles","2350","07/03/1972","707 Wilshire Blvd Suite 4325Los Angeles&nbsp;&nbsp;90017","CA","Japan National Tourism Organization","07/03/1972"
