"Country/LocationRepresented","Foreign Principal","Foreign PrincipalRegistration Date","Foreign PrincipalTermination Date","Address","State","Registrant","Registration #","RegistrationDate","TerminationDate"
"JAPAN","Federation of Japan Tuna Fisheries Co-operative Associations","12/30/1981","02/04/1985","Tokyo&nbsp;&nbsp;","","Anderson & Pendleton, C.A.","2696","06/09/1976","12/07/1992"
"CHILE","Fundacion Cema-Chile","06/30/1982","12/31/1988","Santiago&nbsp;&nbsp;","","Anderson & Pendleton, C.A.","2696","06/09/1976","12/07/1992"
"GREAT BRITAIN","Islamic Institute of Defense Technology","12/30/1981","06/24/1982","London&nbsp;&nbsp;","","Anderson & Pendleton, C.A.","2696","06/09/1976","12/07/1992"
"JAPAN","Japan Tanner Crab Association","10/02/1981","02/04/1985","Tokyo&nbsp;&nbsp;","","Anderson & Pendleton, C.A.","2696","06/09/1976","12/07/1992"
"JAPAN","Japan Tuna Fisheries Co-operative","06/13/1986","12/31/1989","Tokyo&nbsp;&nbsp;","","Anderson & Pendleton, C.A.","2696","06/09/1976","12/07/1992"
"CHILE","Military Mission of Chile","11/28/1980","12/07/1992","Washington&nbsp;&nbsp;","DC","Anderson & Pendleton, C.A.","2696","06/09/1976","12/07/1992"
"JAPAN","JETRO, Chicago","06/15/1976","11/23/1992","Chicago&nbsp;&nbsp;","IL","International Marketing Center, Ltd.","2698","06/15/1976","11/23/1992"
"FINLAND","Finland National Tourist Office","06/18/1976","12/27/1985","New York&nbsp;&nbsp;","NY","Patricof, Pat E.","2700","06/18/1976","12/27/1985"
"TUNISIA","Embassy of Tunisia","11/19/1982","08/14/1986","Washington&nbsp;&nbsp;","DC","Murden & Company, Inc.","2703","06/26/1976","08/14/1986"
"IRAN","Government of Iran","06/29/1976","08/14/1986","Washington&nbsp;&nbsp;","DC","Murden & Company, Inc.","2703","06/26/1976","08/14/1986"
"IRAN","Ministry of Information & Tourism, Government of Iran through Linen Fortinberry & Associates, Inc.","08/22/1978","12/30/1978","Tehran&nbsp;&nbsp;","","Murden & Company, Inc.","2703","06/26/1976","08/14/1986"
"NORWAY","Norges Rederforbund (Norwegian Shipowners' Association)","06/10/1977","06/01/1982","&nbsp;&nbsp;","","Murden & Company, Inc.","2703","06/26/1976","08/14/1986"
"GREECE","Union of Greek Shipowners","07/12/1982","08/14/1986","Piraeus&nbsp;&nbsp;","","Murden & Company, Inc.","2703","06/26/1976","08/14/1986"
"IRELAND","Churches Central Committee for Community Work","03/03/1979","07/07/1979","Belfast, Northern&nbsp;&nbsp;","","Alexander International Development Consultants","2706","07/12/1976","11/26/1984"
"IRELAND","New Ulster Political Research Group","03/03/1979","11/26/1984","Belfast, Northern&nbsp;&nbsp;","","Alexander International Development Consultants","2706","07/12/1976","11/26/1984"
"IRELAND","Progressive Unionist Party","07/28/1980","01/01/1983","Belfast, Northern&nbsp;&nbsp;","","Alexander International Development Consultants","2706","07/12/1976","11/26/1984"
"IRELAND","Ulster Independence Party","03/03/1979","01/01/1983","Belfast, Northern&nbsp;&nbsp;","","Alexander International Development Consultants","2706","07/12/1976","11/26/1984"
"IRELAND","Ulster Loyalist Coordinating Committee","07/12/1976","11/26/1984","Belfast, Northern&nbsp;&nbsp;","","Alexander International Development Consultants","2706","07/12/1976","11/26/1984"
"IRELAND","United Ulster Unionist Movement","07/12/1976","01/01/1983","Northern&nbsp;&nbsp;","","Alexander International Development Consultants","2706","07/12/1976","11/26/1984"
"CANADA","Canadian Consulate","07/17/1976","06/01/1976","Philadelphia&nbsp;&nbsp;","PA","Public Relations, Ltd.","2709","07/17/1976","06/01/1976"
"CANADA","Royal Bank of Canada","07/20/1976","07/22/1976","Montreal&nbsp;&nbsp;","","Sage, Gray Todd & Sims","2711","07/20/1976","07/22/1976"
"SPAIN","Spanish National Tourist Office","08/05/1976","12/31/1978","New York&nbsp;&nbsp;","NY","Dentsu Corporation of America","2714","08/05/1976","03/27/1979"
"GERMAN DEMOCRATIC REPUBLIC","Unitechna Aussenhandelsgesellschaft, mbh (United Export Company, Inc.)","08/19/1976","02/09/1978","&nbsp;&nbsp;","","Botein, Hays, Sklar & Herzberg","2716","08/19/1976","02/09/1978"
"UNITED ARAB EMIRATES","Arab Monetary Fund","10/04/1977","06/30/1978","&nbsp;&nbsp;","","Burns, Jackson, Miller, Summit & Jacoby","2718","08/31/1976","10/03/1978"
"SOUTH AFRICA","National Unity Democratic Organization","08/31/1976","03/31/1978","&nbsp;&nbsp;","","Burns, Jackson, Miller, Summit & Jacoby","2718","08/31/1976","10/03/1978"
"CAYMAN ISLANDS","Cayman Islands Department of Tourism","09/15/1976","04/12/1977","Grand Cayman&nbsp;&nbsp;","","Samuel B. Crispin & Associates, Inc.","2720","09/15/1976","09/12/1978"
"OMAN","Ministry of Information & Culture, Sultanate of Oman","09/21/1976","07/31/1979","Muscat&nbsp;&nbsp;","","Durdin, Frank Tillman","2722","09/21/1976","07/31/1979"
"KOREA SOUTH","Korea Deep Sea Fisheries Association","04/13/1981","10/31/1990","Seoul&nbsp;&nbsp;","","Armstrong, Rodney E.","2724","10/08/1976","10/30/1990"
"KOREA SOUTH","Northern Pacific Fisheries Develop. Assn., Republic of Korea","09/14/1978","08/01/1980","Seoul&nbsp;&nbsp;","","Armstrong, Rodney E.","2724","10/08/1976","10/30/1990"
"JAPAN","Toyota Motor Sales, Ltd.","10/08/1976","11/01/1981","Toyko&nbsp;&nbsp;","","Armstrong, Rodney E.","2724","10/08/1976","10/30/1990"
"SUDAN","Government of the Sudan","05/07/1981","08/27/1981","&nbsp;&nbsp;","","Public Affairs Analysts, Inc.","2726","10/18/1976","06/14/1982"
"DOMINICAN REPUBLIC","National Office of Tourism & Information of the Dominican Republic","01/24/1979","02/01/1982","&nbsp;&nbsp;","","Public Affairs Analysts, Inc.","2726","10/18/1976","06/14/1982"
"PANAMA","Panama Mission to the United Nations","02/22/1977","04/18/1978","&nbsp;&nbsp;","NY","Public Affairs Analysts, Inc.","2726","10/18/1976","06/14/1982"
"VENEZUELA","Venezuelan Mission to the United Nations","10/18/1976","03/01/1979","&nbsp;&nbsp;","","Public Affairs Analysts, Inc.","2726","10/18/1976","06/14/1982"
"DOMINICAN REPUBLIC","Office of the Secretary of State for Tourism of the Dominican Republic","12/14/1979","02/01/1982","Santo Domingo&nbsp;&nbsp;","","Joseph Napolitan Associates, Inc.","2728","10/20/1976","06/14/1982"
"PANAMA","Panama Mission to the United Nations, Jorge E. Illueca, Ambassador","02/24/1977","06/14/1982","New York&nbsp;&nbsp;","NY","Joseph Napolitan Associates, Inc.","2728","10/20/1976","06/14/1982"
"VENEZUELA","Venezuelan Mission to the United Nations, Dr. Simon Alberto Consalvi, Ambassador to the United Nations","10/20/1976","06/14/1982","New York&nbsp;&nbsp;","NY","Joseph Napolitan Associates, Inc.","2728","10/20/1976","06/14/1982"
"PERU","Peruvian Government","10/27/1976","05/12/1977","Lima&nbsp;&nbsp;","","Brann, Herman William","2730","10/27/1976","05/12/1977"
"DOMINICAN REPUBLIC","Dominican Sugar Institute","11/04/1976","04/01/1981","&nbsp;&nbsp;","","Vicini, Felipe J.","2732","11/04/1976","04/01/1981"
"NAMIBIA","National Convention of Namibia","11/17/1976","12/31/1980","&nbsp;&nbsp;","","Parke-Scott, Ltd","2735","11/17/1976","12/31/1980"
"NORWAY","International Association of Independent Tanker Owners","11/22/1976","11/22/1979","Oslo&nbsp;&nbsp;","","Jorgen Jahre, Thor","2737","11/22/1976","11/22/1979"
"MEXICO","Fideicomiso Acapulco","01/05/1977","05/30/1978","&nbsp;&nbsp;","","Edward Gottlieb & Associates, Ltd.","2739","12/07/1976","05/30/1978"
"MEXICO","Fonatur/Cancun","12/07/1976","05/30/1978","&nbsp;&nbsp;","","Edward Gottlieb & Associates, Ltd.","2739","12/07/1976","05/30/1978"
"MEXICO","Fonatur/Ixtapa","12/07/1976","05/30/1978","&nbsp;&nbsp;","","Edward Gottlieb & Associates, Ltd.","2739","12/07/1976","05/30/1978"
"YUGOSLAVIA","Impol Aluminum Corporation","12/27/1976","04/06/1977","New York&nbsp;&nbsp;","NY","Bowman & Conner","2741","12/27/1976","06/06/1977"
"YUGOSLAVIA","Yugoslav Chamber of Economy (Privedna Komora Jugoslavije)","12/27/1976","04/06/1977","&nbsp;&nbsp;","","Bowman & Conner","2741","12/27/1976","06/06/1977"
"EL SALVADOR","Instituto Salvadoreno de Turismo","12/29/1976","12/15/1979","San Salvador&nbsp;&nbsp;","","Nu-Line Advertising Service, Inc.","2743","12/29/1976","08/15/1980"
"ARGENTINA","Telam, S.A.","12/29/1976","12/30/1978","Buenos Aires&nbsp;&nbsp;","","Nu-Line Advertising Service, Inc.","2743","12/29/1976","08/15/1980"
"GERMANY FEDERAL REPUBLIC OF","Environmental Division Industrie-Werke Karlsruhe Augsburg","01/19/1977","06/21/1978","Karlsruhe&nbsp;&nbsp;","","ARRCO International, Ltd.","2747","01/19/1977","10/13/1978"
"POLAND","Polish Government In Exile","01/26/1977","12/03/1979","London, England&nbsp;&nbsp;","","Szygowski, Julius","2749","01/26/1977","12/03/1979"
"AUSTRALIA","Australian Wool Corporation","02/10/1977","01/01/1984","Victoria&nbsp;&nbsp;","","Barnes, Richardson & Colburn","2751","02/10/1977","02/10/1998"
"GERMANY","Bayer Inc., Subsidiary of Bayer, A.G., (formerly: Miles, Inc., Subsidiary of Bayer, A.G.)","08/08/1989","02/09/1998","West Haven&nbsp;&nbsp;","CT","Barnes, Richardson & Colburn","2751","02/10/1977","02/10/1998"
"GERMANY","EHA Ventilfabrik Wilhelm Fritz KG","10/20/1983","10/03/1991","&nbsp;&nbsp;","","Barnes, Richardson & Colburn","2751","02/10/1977","02/10/1998"
"SPAIN","Industrias Quimicas y Tartaricas","01/28/1983","03/01/1984","Gerona&nbsp;&nbsp;","","Barnes, Richardson & Colburn","2751","02/10/1977","02/10/1998"
"JAPAN","Hitachi, Ltd.","02/07/1977","01/01/1978","Tokyo&nbsp;&nbsp;","","Chapman, Clearwaters & Warren","2753","02/07/1977","03/01/1978"
"MEXICO","Petroleos Mexicanos","09/12/1978","07/18/1984","&nbsp;&nbsp;","","Craighill & Fentress","2756","02/11/1977","07/18/1984"
"MEXICO","Roberto de la Madrid - Governor, Baja California Norte","01/12/1978","07/30/1983","Mexicali&nbsp;&nbsp;","","Craighill & Fentress","2756","02/11/1977","07/18/1984"
"MEXICO","Roberto de la Madrid, Loteria Nacional para la Gerente General - Assistencia Publica","02/11/1977","10/31/1977","&nbsp;&nbsp;","","Craighill & Fentress","2756","02/11/1977","07/18/1984"
"MEXICO","Santiago Roel","03/12/1981","07/30/1983","&nbsp;&nbsp;","","Craighill & Fentress","2756","02/11/1977","07/18/1984"
"MEXICO","Secretaria de Relaciones Exteriores","03/10/1978","08/01/1979","&nbsp;&nbsp;","","Craighill & Fentress","2756","02/11/1977","07/18/1984"
"MEXICO","Union Nacional de Productores de Hortalizas","02/05/1979","08/15/1979","&nbsp;&nbsp;","","Craighill & Fentress","2756","02/11/1977","07/18/1984"
"MEXICO","Consejo Estatal de Desarrollo","02/21/1980","07/30/1983","Baja&nbsp;&nbsp;","CA","Craighill & Fentress","2756","02/11/1977","07/18/1984"
"MEXICO","Mexican National Confederation of Livestock Producers","09/22/1977","10/01/1980","&nbsp;&nbsp;","","Craighill & Fentress","2756","02/11/1977","07/18/1984"
"KOREA SOUTH","Korea Trade Promotion Corporation","02/28/1977","08/28/1996","Seoul&nbsp;&nbsp;","","Korea Trade Center, Miami","2758","02/28/1977","08/28/1996"
"KOREA SOUTH","Korea Trade Promotion Corporation - Government of the Republic of Korea","03/14/1977","06/30/1986","Seoul&nbsp;&nbsp;","","Korea Trade Center, Atlanta","2760","03/14/1977","07/02/1986"
"USSR","Byelorussian Democratic Republic, State Council in Dispersion, Byelorussian Patriarchate or Orth. Cath. Church","03/18/1977","04/07/1980","Shrub Oak&nbsp;&nbsp;","NY","Archbishop Uladyslau (Ryzy-Ryski)","2762","03/18/1977","04/07/1980"
"ITALY","Assessorato Turismo Regione Siciliana","03/28/1977","12/31/1977","Palermo&nbsp;&nbsp;","","H. Montana Publicity Enterprises, Inc.","2764","03/28/1977","12/31/1977"
"EGYPT","Embassy of the Arab Republic of Egypt","03/30/1977","03/15/1978","Washington&nbsp;&nbsp;","DC","Ehrlich-Manes & Associates, Inc.","2766","03/30/1977","03/15/1978"
"SAUDI ARABIA","Saudi Arabia","04/04/1977","10/04/1977","Washington&nbsp;&nbsp;","DC","Robert Pierce Films, Inc.","2768","04/04/1977","10/04/1977"
"OMAN","H.M. - Sultan of Oman","06/03/1974","11/16/1976","Muscat&nbsp;&nbsp;","","Nagle, Chester A.","2515","06/03/1974","05/19/1977"
"TUNISIA","Tunisian-American Friendship Society","06/06/1974","12/19/1974","Tunis&nbsp;&nbsp;","","Martin, Ryan, Haley & Associates, Inc.","2517","06/06/1974","12/19/1974"
"COLOMBIA","Federacion Nacional de Cafeteros de Colombia","06/10/1974","04/06/1994","Bogota&nbsp;&nbsp;","","National Federation of Coffee Growers of Colombia","2519","06/10/1974","04/06/1994"
"JAPAN","Embassy of Japan","01/26/1984","05/31/1991","Washington&nbsp;&nbsp;","DC","Masaoka & Associates, Inc.","2521","06/19/1974","08/31/2008"
"JAPAN","Japan Automobile Tire Manufacturers' Association","08/12/1974","07/31/1975","Tokyo&nbsp;&nbsp;","","Masaoka & Associates, Inc.","2521","06/19/1974","08/31/2008"
"JAPAN","Japan Binocular Manufacturers' Association","11/15/1976","12/31/1980","Tokyo&nbsp;&nbsp;","","Masaoka & Associates, Inc.","2521","06/19/1974","08/31/2008"
"JAPAN","Japan Telescopes Manufacturers' Association","12/21/1976","09/01/1978","Tokyo&nbsp;&nbsp;","","Masaoka & Associates, Inc.","2521","06/19/1974","08/31/2008"
"JAPAN","Japan Telescopes Manufacturers' Association","11/03/1983","01/01/1990","Tokyo&nbsp;&nbsp;","","Masaoka & Associates, Inc.","2521","06/19/1974","08/31/2008"
"JAPAN","JETRO, New York (formerly: Japan Trade Center)","06/19/1974","08/31/2008","New York&nbsp;&nbsp;","NY","Masaoka & Associates, Inc.","2521","06/19/1974","08/31/2008"
"JAPAN","Takata Kojyo Company, Ltd.","07/01/1975","01/01/1985","Tokyo&nbsp;&nbsp;","","Masaoka & Associates, Inc.","2521","06/19/1974","08/31/2008"
"LIBERIA","Government of the Republic of Liberia","07/01/1974","07/01/1974","Monrovia&nbsp;&nbsp;","","Daniel J. Edelman, Inc.","2523","07/01/1974","07/01/1974"
"NEW ZEALAND","New Zealand Meat Producers Board","07/08/1974","","PO Box 121Wellington 6140&nbsp;&nbsp;","","Beef + Lamb New Zealand, Ltd.","2526","07/08/1974",""
"GUYANA","Cooperative Republic of Guyana/South America","08/22/1974","02/28/1976","Georgetown&nbsp;&nbsp;","","Edward Gottlieb & Associates, Ltd.","2529","08/22/1974","03/25/1977"
"TAIWAN","China Steel Corporation","08/27/1974","10/17/1974","Taipei&nbsp;&nbsp;","","Kearns International","2531","08/27/1974","10/17/1974"
"ALGERIA","Sonatrach","08/27/1974","10/17/1974","Algiers&nbsp;&nbsp;","","Kearns International","2531","08/27/1974","10/17/1974"
"KOREA SOUTH","Tong Yang Cement Manufacturing Company, Ltd.","08/27/1974","10/17/1974","Seoul&nbsp;&nbsp;","","Kearns International","2531","08/27/1974","10/17/1974"
"KOREA SOUTH","Whashin Industrial Company, Inc.","08/27/1974","10/17/1974","Seoul&nbsp;&nbsp;","","Kearns International","2531","08/27/1974","10/17/1974"
"CANADA","Department of Tourism, Government of Nova Scotia","09/05/1974","04/06/1979","Halifax&nbsp;&nbsp;","DC","Marketing International, Ltd.","2533","09/05/1974","09/05/1979"
"SOUTH AFRICA","Department of Information of the Republic of South Africa","09/27/1974","09/27/1980","Pretoria&nbsp;&nbsp;","","South African Information Office","2535","09/27/1974","12/19/1980"
"CHILE","Government of Chile","10/04/1974","10/04/1974","Santiago&nbsp;&nbsp;","","Dialog, Public Communications Div. of J. Walter Thompson Co.","2537","10/04/1974","10/04/1974"
"BRAZIL","Brazilian Government Trade Bureau","11/01/1978","08/30/1984","New York&nbsp;&nbsp;","NY","International Marketing Group","2540","10/22/1974","08/30/1984"
"TAIWAN","China External Trade Development Council","11/01/1978","08/30/1984","Taipei&nbsp;&nbsp;","","International Marketing Group","2540","10/22/1974","08/30/1984"
"GREAT BRITAIN","Commonwealth Secretariat","11/01/1978","08/30/1984","London&nbsp;&nbsp;","","International Marketing Group","2540","10/22/1974","08/30/1984"
"HONG KONG","Hong Kong Trade Development Council","11/01/1978","08/30/1984","&nbsp;&nbsp;","","International Marketing Group","2540","10/22/1974","08/30/1984"
"SWITZERLAND","International Trade Center UNCTAD/GATT","11/01/1978","08/30/1984","Geneva&nbsp;&nbsp;","","International Marketing Group","2540","10/22/1974","08/30/1984"
"JAMAICA","Market Services Center/Div. Jamaica National Export Corporation","04/27/1983","08/30/1984","Kingston&nbsp;&nbsp;","","International Marketing Group","2540","10/22/1974","08/30/1984"
"IRAN","Kurdistan Democratic Party","10/25/1974","01/01/1986","Tehran&nbsp;&nbsp;","","Dosky, Mohammed Said","2543","10/25/1974","04/21/1986"
"FRANCE","French National Railroads","11/04/1974","10/01/1976","New York&nbsp;&nbsp;","NY","Spiro & Associates, Inc.","2545","11/04/1974","06/17/1977"
"FRANCE","Aerospatiale","08/25/1975","03/31/1978","Washington&nbsp;&nbsp;","DC","Edelman International Corporation","2548","11/29/1974","12/30/1982"
"FRANCE","Aerospatiale","10/18/1978","05/01/1979","Washington&nbsp;&nbsp;","DC","Edelman International Corporation","2548","11/29/1974","12/30/1982"
"FRANCE","Airbus Industrie (U.S. Rep:  DGA International, Washington, D.C.)","07/13/1977","11/01/1982","Toulouse&nbsp;&nbsp;","","Edelman International Corporation","2548","11/29/1974","12/30/1982"
"JAPAN","Electronic Industries Association of Japan","10/13/1981","11/01/1982","Tokyo&nbsp;&nbsp;","","Edelman International Corporation","2548","11/29/1974","12/30/1982"
"JAPAN","Government of Japan","04/18/1979","05/01/1979","Tokyo&nbsp;&nbsp;","","Edelman International Corporation","2548","11/29/1974","12/30/1982"
"MOROCCO","Government of Morocco","10/26/1978","05/01/1979","Washington&nbsp;&nbsp;","DC","Edelman International Corporation","2548","11/29/1974","12/30/1982"
"LIBERIA","Government of the Republic of Liberia","11/29/1974","12/30/1982","Monrovia&nbsp;&nbsp;","","Edelman International Corporation","2548","11/29/1974","12/30/1982"
"JAPAN","Mitsubishi Bank, Ltd.","11/21/1979","11/01/1979","Chicago&nbsp;&nbsp;","IL","Edelman International Corporation","2548","11/29/1974","12/30/1982"
"HAITI","Republic of Haiti","04/21/1978","10/31/1980","Port-au-Prince&nbsp;&nbsp;","","Edelman International Corporation","2548","11/29/1974","12/30/1982"
"LIBERIA","Republic of Liberia","04/18/1979","05/01/1979","Monrovia&nbsp;&nbsp;","","Edelman International Corporation","2548","11/29/1974","12/30/1982"
"LIBERIA","Republic of Liberia, Embassy of Liberia","07/13/1976","12/30/1982","Washington&nbsp;&nbsp;","DC","Edelman International Corporation","2548","11/29/1974","12/30/1982"
"TURKEY","Republic of Turkey","03/09/1976","03/31/1980","Washington&nbsp;&nbsp;","DC","Edelman International Corporation","2548","11/29/1974","12/30/1982"
"UGANDA","Republic of Uganda","12/28/1979","09/01/1982","Kampala&nbsp;&nbsp;","","Edelman International Corporation","2548","11/29/1974","12/30/1982"
"FRANCE","Sofreavia (U.S. Rep:  DGA International, Washington, D.C.)","10/18/1979","11/01/1982","Paris&nbsp;&nbsp;","","Edelman International Corporation","2548","11/29/1974","12/30/1982"
"JAPAN","Sony Corporation","12/01/1981","09/01/1982","Tokyo&nbsp;&nbsp;","","Edelman International Corporation","2548","11/29/1974","12/30/1982"
"YUGOSLAVIA","Yugoslav Press & Cultural Center","02/17/1978","07/01/1978","New York&nbsp;&nbsp;","NY","Edelman International Corporation","2548","11/29/1974","12/30/1982"
"SAUDI ARABIA","Saudi Arabian Press Service","12/23/1974","01/18/1978","Beirut&nbsp;&nbsp;","","Moss International","2551","12/23/1974","01/18/1978"
"CHILE","Government of Chile","01/21/1975","01/10/1976","Washington&nbsp;&nbsp;","DC","Danielopol, Dumitru G.","2553","01/21/1975","02/02/1976"
"JAMAICA","Jamaica Tourist Board","01/29/1975","03/27/1978","Kingston&nbsp;&nbsp;","","Jamaica Tourist Board, Philadelphia","2556","01/29/1975","03/27/1978"
"SOUTH AFRICA","South African Resident Mission to the International Monetary Fund & Internat'l Bank for Reconstruction & Dev.","02/06/1975","06/01/1979","Washington&nbsp;&nbsp;","DC","Gerstein, Albert S.","2558","02/06/1975","06/01/1979"
"ITALY","Aeritalia","06/29/1978","05/24/1979","Rome&nbsp;&nbsp;","","Clifton, Chester V.","2561","03/04/1975","05/24/1979"
"GREECE","Ambassador Menelas Alexandrakis","03/04/1975","05/24/1979","Washington&nbsp;&nbsp;","DC","Clifton, Chester V.","2561","03/04/1975","05/24/1979"
"GERMANY","Deutscher Industrie - und Handelstag (German National Chamber of Commerce)","03/14/1975","10/31/2000","&nbsp;&nbsp;","","German-American Chamber of Commerce of the Western U.S.","2563","03/14/1975","10/31/2000"
"GRENADA","Government of Grenada","03/21/1975","03/29/1976","&nbsp;&nbsp;","","Dubbin, Henry","2565","03/21/1975","03/29/1976"
"COSTA RICA","Costa Rican Tourist Board","11/15/1977","03/15/1989","San Jose&nbsp;&nbsp;","","William Cook Agency, Inc.","2567","03/28/1975","10/31/1989"
"GUATEMALA","Guatamala Institute of Tourism (INGUAT)","03/28/1975","02/28/1980","&nbsp;&nbsp;","","William Cook Agency, Inc.","2567","03/28/1975","10/31/1989"
"HONDURAS","Honduras Tourist Institute","11/15/1978","06/17/1982","Tegucigalpa&nbsp;&nbsp;","","William Cook Agency, Inc.","2567","03/28/1975","10/31/1989"
"COSTA RICA","Lacsa Airlines","12/06/1977","10/31/1989","San Jose&nbsp;&nbsp;","","William Cook Agency, Inc.","2567","03/28/1975","10/31/1989"
"HONDURAS","Tan/Sahsa Airlines","12/16/1980","06/17/1982","&nbsp;&nbsp;","","William Cook Agency, Inc.","2567","03/28/1975","10/31/1989"
"CHILE","Consejo Chileno Norteamericano","03/31/1975","05/30/1979","Santiago&nbsp;&nbsp;","","American-Chilean Council","2569","03/31/1975","05/30/1979"
"CHILE","Government of Chile","12/31/1979","12/31/1979","New York&nbsp;&nbsp;","NY","American-Chilean Council","2569","03/31/1975","05/30/1979"
"ITALY","Italian Government Travel Office","04/07/1975","07/01/1980","New York&nbsp;&nbsp;","NY","Motivational Communications, Inc.","2571","04/07/1975","04/07/1981"
"AUSTRALIA","Australian Meat Board (Australian Meat & Live-stock Corporation)","04/07/1975","06/30/1978","Sydney&nbsp;&nbsp;","","Len Warner, Inc.","2573","04/07/1975","08/22/1978"
"SOUTH MOLUCCAS REPUBLIC OF","People of the Republic of South Moluccas","04/09/1975","12/31/1990","&nbsp;&nbsp;","","Office of the Republic of South Moluccas","2575","04/09/1975","12/31/1990"
"FRANCE","Genie Oceanologique (GO International)","11/25/1975","05/06/1976","&nbsp;&nbsp;","","Grandi, Elio E. (Emil)","2577","04/21/1975","11/23/1977"
"ITALY","Veneziani Zonca Vernici, S.p.A.","04/21/1975","06/30/1977","&nbsp;&nbsp;","","Grandi, Elio E. (Emil)","2577","04/21/1975","11/23/1977"
"GREAT BRITAIN","Major British Banks Group","03/21/1996","01/01/1996","London&nbsp;&nbsp;","","Shaw, Pittman, Potts & Trowbridge","2580","02/21/1975","08/21/1996"
"FRANCE","Manurhin, S.A.","09/28/1982","02/28/1988","&nbsp;&nbsp;","","Shaw, Pittman, Potts & Trowbridge","2580","02/21/1975","08/21/1996"
"RUSSIA","MATEK","06/23/1994","02/23/1996","Moscow&nbsp;&nbsp;","","Shaw, Pittman, Potts & Trowbridge","2580","02/21/1975","08/21/1996"
"FRANCE","Michelin Tire Company","09/02/1988","06/06/1991","Greenville&nbsp;&nbsp;","SC","Shaw, Pittman, Potts & Trowbridge","2580","02/21/1975","08/21/1996"
"KUWAIT","National Bank of Kuwait, S.A.K.","09/28/1990","03/21/1991","New York&nbsp;&nbsp;","NY","Shaw, Pittman, Potts & Trowbridge","2580","02/21/1975","08/21/1996"
"GERMANY","Nukem GmbH (NUKEM)","10/19/1992","04/15/1994","Alzenau&nbsp;&nbsp;","","Shaw, Pittman, Potts & Trowbridge","2580","02/21/1975","08/21/1996"
"AUSTRIA","Osterreichisches Forschungszentrum Seibersdorf GmbH (ASTRA)","10/19/1992","03/21/1994","Seibersdorf&nbsp;&nbsp;","","Shaw, Pittman, Potts & Trowbridge","2580","02/21/1975","08/21/1996"
"SWITZERLAND","Paul Scherrer Institute Research Reactor Saphir","09/21/1993","03/21/1994","Villigen&nbsp;&nbsp;","","Shaw, Pittman, Potts & Trowbridge","2580","02/21/1975","08/21/1996"
"LATVIA","Republic of Latvia","03/22/1993","06/23/1994","Washington&nbsp;&nbsp;","DC","Shaw, Pittman, Potts & Trowbridge","2580","02/21/1975","08/21/1996"
"DENMARK","Riso National Laboratory (RISO)","10/19/1992","03/21/1994","Roskilde&nbsp;&nbsp;","","Shaw, Pittman, Potts & Trowbridge","2580","02/21/1975","08/21/1996"
"GREAT BRITAIN","Samuel Cummings","06/01/1978","10/10/1978","&nbsp;&nbsp;","","Shaw, Pittman, Potts & Trowbridge","2580","02/21/1975","08/21/1996"
"GERMANY","Schnell-Bruter-Kernkraftwerksgesellschaft, MbH (SBK)","08/03/1993","12/31/1995","Essen&nbsp;&nbsp;","","Shaw, Pittman, Potts & Trowbridge","2580","02/21/1975","08/21/1996"
"SWEDEN","Studsvik Nuclear, A.B. (SKB)","10/19/1992","03/21/1994","Nykoping&nbsp;&nbsp;","","Shaw, Pittman, Potts & Trowbridge","2580","02/21/1975","08/21/1996"
"TAIWAN","Taiwan Power Company","02/09/1979","11/30/1979","&nbsp;&nbsp;","","Shaw, Pittman, Potts & Trowbridge","2580","02/21/1975","08/21/1996"
"TAIWAN","Taiwan Power Company","09/23/1986","02/01/1995","&nbsp;&nbsp;","","Shaw, Pittman, Potts & Trowbridge","2580","02/21/1975","08/21/1996"
"GERMANY","Technical University of Munich","05/03/1993","03/21/1994","Reaktorstation&nbsp;&nbsp;","","Shaw, Pittman, Potts & Trowbridge","2580","02/21/1975","08/21/1996"
"CANADA","AECL","09/21/1993","03/21/1994","Ottawa, Ontario,&nbsp;&nbsp;","","Shaw, Pittman, Potts & Trowbridge","2580","02/21/1975","08/21/1996"
"GREAT BRITAIN","Air Foyle, Ltd.","04/21/1992","02/25/1996","Luton&nbsp;&nbsp;","","Shaw, Pittman, Potts & Trowbridge","2580","02/21/1975","08/21/1996"
"SWITZERLAND","American Children's Citizenship Rights League (ACCRL)","06/01/1978","10/10/1978","&nbsp;&nbsp;","","Shaw, Pittman, Potts & Trowbridge","2580","02/21/1975","08/21/1996"
"AUSTRALIA","Australian Nuclear Science & Technology Organization (ANSTO)","10/19/1992","03/21/1994","New South Wales&nbsp;&nbsp;","","Shaw, Pittman, Potts & Trowbridge","2580","02/21/1975","08/21/1996"
"ISRAEL","Bank Leumi le-Israel, B.M.","02/11/1992","04/15/1994","New York&nbsp;&nbsp;","NY","Shaw, Pittman, Potts & Trowbridge","2580","02/21/1975","08/21/1996"
"BELGIUM","Belgian Nuclear Research Centre (C.E.N./S.C.K.)","01/13/1993","03/21/1994","Boeretang&nbsp;&nbsp;","","Shaw, Pittman, Potts & Trowbridge","2580","02/21/1975","08/21/1996"
"CAYMAN ISLANDS","Cayman Turtle Farm, Ltd.","06/15/1979","06/30/1982","&nbsp;&nbsp;","","Shaw, Pittman, Potts & Trowbridge","2580","02/21/1975","08/21/1996"
