"Country/LocationRepresented","Registrant","Registration #","RegistrationDate","Address","State","Foreign Principal","Foreign PrincipalRegistration Date"
"RUSSIA","Alston & Bird, LLP","5549","04/01/2003","950 F Street, NWThe Atlantic BuildingWashington&nbsp;&nbsp;20004-1404","DC","Russian Federation (through Ketchum, Inc.)","01/29/2009"
"BOSNIA & HERZEGOVINA","Alston & Bird, LLP","5549","04/01/2003","950 F Street, NWThe Atlantic BuildingWashington&nbsp;&nbsp;20004-1404","DC","Mims d.o.o.","05/21/2009"
"KOSOVA","Alston & Bird, LLP","5549","04/01/2003","950 F Street, NWThe Atlantic BuildingWashington&nbsp;&nbsp;20004-1404","DC","Ministry of Foreign Affairs, Republic of Kosovo","03/09/2017"
"ISRAEL","Alston & Bird, LLP","5549","04/01/2003","950 F Street, NWThe Atlantic BuildingWashington&nbsp;&nbsp;20004-1404","DC","Mer Security and Communication Systems, Ltd.","05/10/2017"
"ARMENIA","Alston & Bird, LLP","5549","04/01/2003","950 F Street, NWThe Atlantic BuildingWashington&nbsp;&nbsp;20004-1404","DC","Republic of Armenia","09/16/2020"
"MOROCCO","Moffett Group, LLC","5802","04/17/2007","1801 18th Street, NWSuite 9Washington&nbsp;&nbsp;20009","DC","Government of Morocco, Embassy","04/17/2007"
"CONGO, DEMOCRATIC REPUBLIC OF THE","Moffett Group, LLC","5802","04/17/2007","1801 18th Street, NWSuite 9Washington&nbsp;&nbsp;20009","DC","Office of President of Republic of Congo through Amani Group","10/17/2008"
"EGYPT","Moffett Group, LLC","5802","04/17/2007","1801 18th Street, NWSuite 9Washington&nbsp;&nbsp;20009","DC","Government of the Arab Republic of Egypt, Embassy through PLM Group","04/16/2009"
"KENYA","Moffett Group, LLC","5802","04/17/2007","1801 18th Street, NWSuite 9Washington&nbsp;&nbsp;20009","DC","Republic of Kenya through Chlopak, Leonard et al.","07/07/2009"
"MOROCCO","Moffett Group, LLC","5802","04/17/2007","1801 18th Street, NWSuite 9Washington&nbsp;&nbsp;20009","DC","Moroccan American Center for Policy","12/02/2009"
"SOMALI DEMOCRATIC REPUBLIC","Moffett Group, LLC","5802","04/17/2007","1801 18th Street, NWSuite 9Washington&nbsp;&nbsp;20009","DC","Office of the President of the Puntland State of Somalia","09/08/2011"
"LEBANON","Moffett Group, LLC","5802","04/17/2007","1801 18th Street, NWSuite 9Washington&nbsp;&nbsp;20009","DC","Embassy of Lebanon","11/30/2011"
"MALAWI","Moffett Group, LLC","5802","04/17/2007","1801 18th Street, NWSuite 9Washington&nbsp;&nbsp;20009","DC","Government of the Republic of Malawi through Whitaker Group Inc.","04/11/2012"
"SOMALI DEMOCRATIC REPUBLIC","Moffett Group, LLC","5802","04/17/2007","1801 18th Street, NWSuite 9Washington&nbsp;&nbsp;20009","DC","Central Bank of Somalia","04/04/2013"
"UZBEKISTAN","Maynard, Cooper and Gale, P.C.","5716","10/25/2005","1901 Sixth Avenue North2400 AmSouth/Harbert PlazaBirmingham&nbsp;&nbsp;35203","AL","Sunshine Coalition of Uzbekistan","10/25/2005"
"COLOMBIA","Colombian Coffee Federation, Inc.","4909","04/06/1994","140 East 57th StreetNew York&nbsp;&nbsp;10022","NY","Federacion Nacional de Cafeteros de Colombia","04/06/1994"
"CANADA","Troutman Sanders LLP","5618","04/28/2004","600 Peachtree Street, NESuite 5200Atlanta&nbsp;&nbsp;30308-2216","GA","Canadian Department of Foreign Affairs & International Trade","04/28/2004"
"CANADA","Troutman Sanders LLP","5618","04/28/2004","600 Peachtree Street, NESuite 5200Atlanta&nbsp;&nbsp;30308-2216","GA","Natural Resources Canada","04/28/2004"
"INTERNATIONAL","Weber Shandwick, Inc.","5579","10/02/2003","700 13th Street, N.W.Suite 800Washington&nbsp;&nbsp;20005","DC","Delegation of the European Commission to the United States","11/29/2004"
"GERMANY","Weber Shandwick, Inc.","5579","10/02/2003","700 13th Street, N.W.Suite 800Washington&nbsp;&nbsp;20005","DC","Embassy of the Federal Republic of Germany","10/02/2003"
"ISLE OF MAN","Weber Shandwick, Inc.","5579","10/02/2003","700 13th Street, N.W.Suite 800Washington&nbsp;&nbsp;20005","DC","Isle of Man","08/01/2006"
"CYPRUS","Weber Shandwick, Inc.","5579","10/02/2003","700 13th Street, N.W.Suite 800Washington&nbsp;&nbsp;20005","DC","Embassy of the Republic of Cyprus","09/21/2006"
"SOMALI DEMOCRATIC REPUBLIC","Coury, William Simon","3536","10/05/1983","805 Peachtree StreetSuite 121Atlanta&nbsp;&nbsp;30308","GA","Somalia Democratic Republic","10/05/1983"
"IRELAND","Friends of Fine Gael, Inc.","5068","11/08/1995","55 Union StreetSuite 200Boston&nbsp;&nbsp;02108-2400","MA","Fine Gael","11/08/1995"
"GUATEMALA","McDermott, Will & Emery","4818","06/22/1993","1850 K Street, N.W.Suite 500Washington&nbsp;&nbsp;20006","DC","Comite de Soporte al Comercio (COSOSCO)","06/22/1993"
"JAPAN","McDermott, Will & Emery","4818","06/22/1993","1850 K Street, N.W.Suite 500Washington&nbsp;&nbsp;20006","DC","Electronics Industries Association of Japan, IC/User's Committees","05/17/1995"
"GREAT BRITAIN","McDermott, Will & Emery","4818","06/22/1993","1850 K Street, N.W.Suite 500Washington&nbsp;&nbsp;20006","DC","North West Water Process, Inc.","07/14/1995"
"CAYMAN ISLANDS","Ryan-McGinn, Inc.","5069","11/03/1995","2300 Clarendon BoulevardSuite 610Arlington&nbsp;&nbsp;22201","VA","Profile Corporate Communications, Ltd.","11/03/1995"
"COSTA RICA","Heller & Rosenblatt","4870","11/26/1993","1501 M Street, N.W.Suite 1175Washington&nbsp;&nbsp;20005-1702","DC","Embassy of Costa Rica","11/26/1993"
"UKRAINE","Heller & Rosenblatt","4870","11/26/1993","1501 M Street, N.W.Suite 1175Washington&nbsp;&nbsp;20005-1702","DC","Government of Ukraine","10/28/1994"
"MEXICO","Walker/Potter Associates, Inc.","4446","12/12/1990","1730 Pennsylvania Avenue, N.W.Suite 200Washington&nbsp;&nbsp;20006","DC","Ministry of Commerce & Industrial Development of Mexico","12/12/1990"
"SPAIN","American Basque Foundation, Inc.","4971","11/14/1994","801 Pennsylvania Avenue, N.W.Suite 820Washington&nbsp;&nbsp;20004","DC","Autonomous Community of the Basque Country","11/14/1994"
"CANADA","Hooper, Hooper, Owen & Gould","4414","09/19/1990","801 Pennsylvania Avenue, N.W.Suite 730Washington&nbsp;&nbsp;20004","DC","Bramalea, Ltd.","07/15/1994"
"LUXEMBOURG","Hooper, Hooper, Owen & Gould","4414","09/19/1990","801 Pennsylvania Avenue, N.W.Suite 730Washington&nbsp;&nbsp;20004","DC","Exor America (formerly:  IFINT, S.A.)","12/30/1992"
"CANADA","Hooper, Hooper, Owen & Gould","4414","09/19/1990","801 Pennsylvania Avenue, N.W.Suite 730Washington&nbsp;&nbsp;20004","DC","Horsham Corporation","08/24/1995"
"LUXEMBOURG","Hooper, Hooper, Owen & Gould","4414","09/19/1990","801 Pennsylvania Avenue, N.W.Suite 730Washington&nbsp;&nbsp;20004","DC","IFINT, S.A.","09/19/1990"
"CANADA","Hooper, Hooper, Owen & Gould","4414","09/19/1990","801 Pennsylvania Avenue, N.W.Suite 730Washington&nbsp;&nbsp;20004","DC","Sherritt, Inc.","10/25/1995"
"NETHERLANDS","Ogilvy, Adams & Rinehart, Inc.","4455","12/28/1990","708 Third Avenue12th FloorNew York&nbsp;&nbsp;10017","NY","Netherlands Foreign Investment Agency","12/28/1990"
"DENMARK","Sher & Blackwell","4576","08/01/1991","1850 M Street, N.W.Suite 900Washington&nbsp;&nbsp;20036","DC","A.P. Moller-Maersk","11/07/1994"
"INTERNATIONAL","Sher & Blackwell","4576","08/01/1991","1850 M Street, N.W.Suite 900Washington&nbsp;&nbsp;20036","DC","Council of European & Japanese National Shipowners' Association (""CENSA"")","02/02/1995"
"INTERNATIONAL","Sher & Blackwell","4576","08/01/1991","1850 M Street, N.W.Suite 900Washington&nbsp;&nbsp;20036","DC","Equipment Interchange Discussion Agreement","04/10/1992"
"INTERNATIONAL","Sher & Blackwell","4576","08/01/1991","1850 M Street, N.W.Suite 900Washington&nbsp;&nbsp;20036","DC","Joint Shipping Conference","08/01/1991"
"INTERNATIONAL","Sher & Blackwell","4576","08/01/1991","1850 M Street, N.W.Suite 900Washington&nbsp;&nbsp;20036","DC","Trans-Atlantic Agreement (TAA)","09/30/1993"
"INTERNATIONAL","Sher & Blackwell","4576","08/01/1991","1850 M Street, N.W.Suite 900Washington&nbsp;&nbsp;20036","DC","Transpacific Westbound Rate Agreement","09/30/1993"
"SWITZERLAND","JD Communikaters, Inc.","4579","10/22/1991","Post Office Box 58142St. Petersburg&nbsp;&nbsp;33715-8142","FL","Embassy of Switzerland","05/30/1995"
"GERMANY","JD Communikaters, Inc.","4579","10/22/1991","Post Office Box 58142St. Petersburg&nbsp;&nbsp;33715-8142","FL","Intermedia Filmvertrieb","10/22/1991"
"NETHERLANDS","JD Communikaters, Inc.","4579","10/22/1991","Post Office Box 58142St. Petersburg&nbsp;&nbsp;33715-8142","FL","Royal Netherlands Embassy","05/30/1995"
"AUSTRIA","Austrian Trade Commission in the U.S., Southern Region","5041","08/17/1995","3333 Riverwood Parkway, S.E.Suite 200Atlanta&nbsp;&nbsp;30339","GA","Federal Economic Chamber of Austria (Wirtschftskammer Oesterreichs)","08/17/1995"
"AZERBAIJAN","Azerbaijan Study Foundation","4964","10/14/1994","110 East 59th StreetSuite 3202New York&nbsp;&nbsp;10022","NY","Republic of Azerbaijan","10/14/1994"
"HONG KONG","Johnson, Smith, Dover, Kitzmiller & Stewart, Inc.","4766","02/12/1993","1300 Connecticut Avenue, N.W.Suite 600Washington&nbsp;&nbsp;20036","DC","Hong Kong Trade Development Council","02/12/1993"
"JAPAN","Whitehouse Associates, Inc.","2190","02/24/1970","523 West Sixth StreetSuite 804Los Angeles&nbsp;&nbsp;90014-1222","CA","Communications Industry Association of Japan (CIAJ)","03/25/1987"
"JAPAN","Whitehouse Associates, Inc.","2190","02/24/1970","523 West Sixth StreetSuite 804Los Angeles&nbsp;&nbsp;90014-1222","CA","Consulate General of Japan","02/24/1970"
"JAPAN","Whitehouse Associates, Inc.","2190","02/24/1970","523 West Sixth StreetSuite 804Los Angeles&nbsp;&nbsp;90014-1222","CA","Japan External Trade Organization","03/22/1974"
"JAPAN","Whitehouse Associates, Inc.","2190","02/24/1970","523 West Sixth StreetSuite 804Los Angeles&nbsp;&nbsp;90014-1222","CA","Japan Iron & Steel Exporters' Association","01/13/1986"
"JAPAN","Whitehouse Associates, Inc.","2190","02/24/1970","523 West Sixth StreetSuite 804Los Angeles&nbsp;&nbsp;90014-1222","CA","Japan Trade Center, Agriculture and Fisheries Section","03/06/1973"
"SAUDI ARABIA","Whitehouse Associates, Inc.","2190","02/24/1970","523 West Sixth StreetSuite 804Los Angeles&nbsp;&nbsp;90014-1222","CA","Saudi Arabian Airlines","06/15/1976"
"MALAYSIA","Malaysian Palm Oil Council (f/k/a American Palm Oil Council)","4575","10/04/1991","1010 Wisconsin Avenue, NWSuite 307Washington&nbsp;&nbsp;20007","DC","Malaysian Palm Oil Council","10/04/1991"
"MEXICO","Olsson, Frank & Weeda, P.C.","4580","10/23/1991","1400 - 16th Street, N.W.Suite 400Washington&nbsp;&nbsp;20036-2220","DC","Secretariat of Commerce & Industrial Development of Mexico (SECOFI)","10/23/1991"
"GREAT BRITAIN","International Group of P&I Clubs","4584","11/05/1991","Peek House20 EastcheapLondon&nbsp;&nbsp;","","International Group of P&I Clubs","11/05/1991"
"NORWAY","Wilhelmsen, Bjorn","4588","11/06/1991","Ivaran Shipping A/SPost Office Box 3031324 Lysaker&nbsp;&nbsp;","","Norwegian Shipowners' Association","11/06/1991"
"NORWAY","Wegener, Arild","4589","11/06/1991","Radhusgaten 25Post Office Box 1452 VikaN-0116 Oslo 1&nbsp;&nbsp;","","Norwegian Shipowners' Association","11/06/1991"
"CANADA","Baker & McKenzie","4591","11/12/1991","815 Connecticut Avenue, N.W.Suite 900Washington&nbsp;&nbsp;20006","DC","British Columbia (Province of)","06/20/1997"
"CANADA","Baker & McKenzie","4591","11/12/1991","815 Connecticut Avenue, N.W.Suite 900Washington&nbsp;&nbsp;20006","DC","Canadian Forest Industries Council","04/18/1994"
"GERMANY","Baker & McKenzie","4591","11/12/1991","815 Connecticut Avenue, N.W.Suite 900Washington&nbsp;&nbsp;20006","DC","Munchener Ruckuersicherungs - Gesellschaft","12/18/1992"
"CANADA","Baker & McKenzie","4591","11/12/1991","815 Connecticut Avenue, N.W.Suite 900Washington&nbsp;&nbsp;20006","DC","Trizec-Hahn Corporation (formerly: Horsham Corporation)","11/12/1991"
"SWITZERLAND","Baker & McKenzie","4591","11/12/1991","815 Connecticut Avenue, N.W.Suite 900Washington&nbsp;&nbsp;20006","DC","Zurich Insurance Company","12/18/1992"
"TANZANIA","Vogl Communications, Inc.","4593","11/13/1991","1100 New Hampshire Avenue, NWWashington&nbsp;&nbsp;20037-1501","DC","Government of Tanzania, Investment Promotion Centre, Dar-es-Salaam (Through James E. Sinclair)","11/13/1991"
"PAKISTAN","Vogl Communications, Inc.","4593","11/13/1991","1100 New Hampshire Avenue, NWWashington&nbsp;&nbsp;20037-1501","DC","Ministry of Finance, Pakistan","06/05/1992"
"INDIA","Indo-American Chamber of Commerce","4489","03/19/1991","1240 Daleview DriveMcLean&nbsp;&nbsp;22102","VA","Indo-American Chamber of Commerce","03/19/1991"
"HONG KONG","Ketchum Communications, Inc.","5105","04/12/1996","1201 Connecticut Avenue, N.W.Suite 300Washington&nbsp;&nbsp;20036","DC","Government of Hong Kong, Office of the Commissioner","04/12/1996"
"INDIA","American Continental Group","5097","03/04/1996","701 Pennsylvania Avenue, N.W.Suite 250Washington&nbsp;&nbsp;20004","DC","Government of India, Embassy","03/04/1996"
"ITALY","Capitoline/MS&L","4529","06/20/1991","1615 L Street, N.W.Suite 1150Washington&nbsp;&nbsp;20036","DC","Agusta Group","09/02/1993"
"TURKEY","Capitoline/MS&L","4529","06/20/1991","1615 L Street, N.W.Suite 1150Washington&nbsp;&nbsp;20036","DC","Besim Tibuk","07/29/1997"
"HONG KONG","Capitoline/MS&L","4529","06/20/1991","1615 L Street, N.W.Suite 1150Washington&nbsp;&nbsp;20036","DC","Better Hong Kong Foundation","02/13/1996"
"JAPAN","Capitoline/MS&L","4529","06/20/1991","1615 L Street, N.W.Suite 1150Washington&nbsp;&nbsp;20036","DC","Committee to Establish City of America (Through Perkins Coie)","06/20/1991"
"SAUDI ARABIA","Capitoline/MS&L","4529","06/20/1991","1615 L Street, N.W.Suite 1150Washington&nbsp;&nbsp;20036","DC","Council of Saudi Chambers of Commerce & Industry","09/30/1993"
"GREAT BRITAIN","Capitoline/MS&L","4529","06/20/1991","1615 L Street, N.W.Suite 1150Washington&nbsp;&nbsp;20036","DC","E.H. Industries, Ltd.","09/02/1993"
"ICELAND","Capitoline/MS&L","4529","06/20/1991","1615 L Street, N.W.Suite 1150Washington&nbsp;&nbsp;20036","DC","Foreign Ministry of Iceland","08/29/1991"
"KOREA, SOUTH","Capitoline/MS&L","4529","06/20/1991","1615 L Street, N.W.Suite 1150Washington&nbsp;&nbsp;20036","DC","Ministry of Trade & Industry","07/10/1992"
"ALGERIA","Capitoline/MS&L","4529","06/20/1991","1615 L Street, N.W.Suite 1150Washington&nbsp;&nbsp;20036","DC","Republic of Algeria","06/18/1993"
"AZERBAIJAN","Capitoline/MS&L","4529","06/20/1991","1615 L Street, N.W.Suite 1150Washington&nbsp;&nbsp;20036","DC","Republic of Azerbaijan","02/05/1993"
"TURKEY","Capitoline/MS&L","4529","06/20/1991","1615 L Street, N.W.Suite 1150Washington&nbsp;&nbsp;20036","DC","Republic of Turkey","01/31/1992"
"JAPAN","Capitoline/MS&L","4529","06/20/1991","1615 L Street, N.W.Suite 1150Washington&nbsp;&nbsp;20036","DC","Takata Corporation","09/30/1996"
"COLOMBIA","Abernathy/MacGregor Group, Inc.","4834","12/11/1992","501 Madison AvenueSuite 1300New York&nbsp;&nbsp;10022","NY","Asocoflores","11/16/1995"
"MEXICO","Abernathy/MacGregor Group, Inc.","4834","12/11/1992","501 Madison AvenueSuite 1300New York&nbsp;&nbsp;10022","NY","Cementos Mexicanos, S.A.","11/17/1995"
"VENEZUELA","Abernathy/MacGregor Group, Inc.","4834","12/11/1992","501 Madison AvenueSuite 1300New York&nbsp;&nbsp;10022","NY","CONAPRI Venezuela","10/29/1993"
"SAUDI ARABIA","Abernathy/MacGregor Group, Inc.","4834","12/11/1992","501 Madison AvenueSuite 1300New York&nbsp;&nbsp;10022","NY","Mathew Dontzin (for Sheikh Khalid bin Mahfouz) (formerly: Lawrence G. Smith for K. bin-Mahfouz)","12/11/1992"
"TURKEY","Abernathy/MacGregor Group, Inc.","4834","12/11/1992","501 Madison AvenueSuite 1300New York&nbsp;&nbsp;10022","NY","Office of the Prime Minister, Republic of Turkey","12/01/1994"
"PERU","Abernathy/MacGregor Group, Inc.","4834","12/11/1992","501 Madison AvenueSuite 1300New York&nbsp;&nbsp;10022","NY","Prom Peru","03/23/1995"
"ITALY","Hopkins & Sutter","4362","04/11/1990","888 - 16th Street, N.W.Washington&nbsp;&nbsp;20006","DC","Assicurazione Nazionale Imprese Assicuratrici","10/06/1995"
"GREAT BRITAIN","Hopkins & Sutter","4362","04/11/1990","888 - 16th Street, N.W.Washington&nbsp;&nbsp;20006","DC","Association of British Insurers","08/16/1991"
"ITALY","Hopkins & Sutter","4362","04/11/1990","888 - 16th Street, N.W.Washington&nbsp;&nbsp;20006","DC","Associazione Nazionale fra le Imprese Assicuratrici (ANIA)","02/11/1992"
"CANADA","Hopkins & Sutter","4362","04/11/1990","888 - 16th Street, N.W.Washington&nbsp;&nbsp;20006","DC","Canadian National Railways Company","04/11/1990"
"AUSTRALIA","Hopkins & Sutter","4362","04/11/1990","888 - 16th Street, N.W.Washington&nbsp;&nbsp;20006","DC","Glaxo Australia Party, Ltd. (""Glaxo"")","03/19/1992"
"GREAT BRITAIN","Hopkins & Sutter","4362","04/11/1990","888 - 16th Street, N.W.Washington&nbsp;&nbsp;20006","DC","Institute of London Underwriters (ILU)","03/23/1992"
"NORWAY","Evans, Billy Lee","5021","05/25/1995","407 - First Street, S.E.Washington&nbsp;&nbsp;20003","DC","Royal Norwegian Government (Embassy)","05/25/1995"
"JAPAN","Economic Information Center","4983","01/04/1995","1900 K Street, N.W.Suite 1075Washington&nbsp;&nbsp;20006","DC","Keizai Koho Center","01/04/1995"
"CHINA","KMC Trading","4639","03/20/1992","2505 Poplar StreetOakland&nbsp;&nbsp;94607","CA","Chinese Science News Overseas Edition","08/24/1993"
"CHINA","KMC Trading","4639","03/20/1992","2505 Poplar StreetOakland&nbsp;&nbsp;94607","CA","Outlook Weekly","10/17/1994"
"CHINA","KMC Trading","4639","03/20/1992","2505 Poplar StreetOakland&nbsp;&nbsp;94607","CA","People's Daily Overseas Edition","03/20/1992"
"SPAIN","Smith McCabe, Ltd.","4687","06/26/1992","1355 Hayes DriveYorktown Heights&nbsp;&nbsp;10598","NY","Autonomous Government of Catalonia, Department of Industry & Energy (CIDEM), Office of Foreign Investment","02/14/1995"
"CANADA","Smith McCabe, Ltd.","4687","06/26/1992","1355 Hayes DriveYorktown Heights&nbsp;&nbsp;10598","NY","Government of Alberta, Canada","09/08/1992"
"THAILAND","Smith McCabe, Ltd.","4687","06/26/1992","1355 Hayes DriveYorktown Heights&nbsp;&nbsp;10598","NY","Government of Thailand, Embassy","04/16/1996"
"INDONESIA","Smith McCabe, Ltd.","4687","06/26/1992","1355 Hayes DriveYorktown Heights&nbsp;&nbsp;10598","NY","Government of the Republic of Indonesia","06/26/1992"
"JAPAN","Smith McCabe, Ltd.","4687","06/26/1992","1355 Hayes DriveYorktown Heights&nbsp;&nbsp;10598","NY","Japan External Trade Organization (JETRO)","12/05/1997"
"MEXICO","Smith McCabe, Ltd.","4687","06/26/1992","1355 Hayes DriveYorktown Heights&nbsp;&nbsp;10598","NY","Ministry of Tourism, Government of Mexico","07/27/1993"
"COLOMBIA","Kelley Swofford Roy, Inc.","5104","04/04/1996","355 Palermo AvenueCoral Gables&nbsp;&nbsp;33134","FL","Government of the Republic of Colombia, Administrative Department of the Presidency","04/04/1996"
"GERMANY","Winston & Strawn","3869","08/13/1986","1400 L Street, N.W.Washington&nbsp;&nbsp;20005-3502","DC","Bayerische Vereinsbank, A.G.","01/08/1992"
"CANADA","Winston & Strawn","3869","08/13/1986","1400 L Street, N.W.Washington&nbsp;&nbsp;20005-3502","DC","Cameco Corporation","05/27/1994"
"CANADA","Winston & Strawn","3869","08/13/1986","1400 L Street, N.W.Washington&nbsp;&nbsp;20005-3502","DC","Canadian Forest Industries Council","08/13/1986"
"CANADA","Winston & Strawn","3869","08/13/1986","1400 L Street, N.W.Washington&nbsp;&nbsp;20005-3502","DC","Canadian Forest Industries Council","03/10/1989"
"CANADA","Winston & Strawn","3869","08/13/1986","1400 L Street, N.W.Washington&nbsp;&nbsp;20005-3502","DC","Council of Forest Industries of British Columbia","05/11/1989"
"AUSTRALIA","Winston & Strawn","3869","08/13/1986","1400 L Street, N.W.Washington&nbsp;&nbsp;20005-3502","DC","CSR, Ltd.","03/13/1991"
"PHILIPPINES","Winston & Strawn","3869","08/13/1986","1400 L Street, N.W.Washington&nbsp;&nbsp;20005-3502","DC","Department of National Defense, Philippines","04/24/1997"
"ARUBA","Winston & Strawn","3869","08/13/1986","1400 L Street, N.W.Washington&nbsp;&nbsp;20005-3502","DC","Government of Aruba","07/05/1988"
"ARUBA","Winston & Strawn","3869","08/13/1986","1400 L Street, N.W.Washington&nbsp;&nbsp;20005-3502","DC","Government of Aruba","05/18/1995"
"HONG KONG","Winston & Strawn","3869","08/13/1986","1400 L Street, N.W.Washington&nbsp;&nbsp;20005-3502","DC","Hong Kong Trade Development Council","02/09/1994"
"TURKEY","Winston & Strawn","3869","08/13/1986","1400 L Street, N.W.Washington&nbsp;&nbsp;20005-3502","DC","Interbank Anonim Sirketi","01/05/1994"
"DOMINICAN REPUBLIC","Winston & Strawn","3869","08/13/1986","1400 L Street, N.W.Washington&nbsp;&nbsp;20005-3502","DC","Partido Revolucionario Dominicano","03/05/1996"
"PANAMA","Winston & Strawn","3869","08/13/1986","1400 L Street, N.W.Washington&nbsp;&nbsp;20005-3502","DC","Syntex Corporation","05/05/1993"
"ARGENTINA","Tybrett Company","5087","12/14/1995","3426 - 16th Street, N.W.Suite 202Washington&nbsp;&nbsp;20010","DC","Wenceslao Bunge","12/14/1995"
"NETHERLANDS","Al Paul Lefton Company Inc.","5614","03/25/2004","100 Independence Mall WestPhiladelphia&nbsp;&nbsp;19106-2399","PA","Netherlands Foreign Investment Agency","03/25/2004"
"SIERRA LEONE","Sierra Rutile America, Inc.","5128","06/10/1996","2081 W. Lymington WaySt. Augustine&nbsp;&nbsp;32084","FL","Sierra Rutile America, Inc.","06/10/1996"
"CANADA","CANAMCO","3884","09/19/1986","1220 - 19th Street, N.W.Suite 400Washington&nbsp;&nbsp;20036","DC","Aerospace Industries Association of Canada","11/02/1987"
"CANADA","CANAMCO","3884","09/19/1986","1220 - 19th Street, N.W.Suite 400Washington&nbsp;&nbsp;20036","DC","Aerospace Industries Association of Canada (AIAC)","07/20/1994"
"CANADA","CANAMCO","3884","09/19/1986","1220 - 19th Street, N.W.Suite 400Washington&nbsp;&nbsp;20036","DC","Canadian Shipowners' Association (formerly:  Dominion Marine Association)","09/19/1986"
"CANADA","CANAMCO","3884","09/19/1986","1220 - 19th Street, N.W.Suite 400Washington&nbsp;&nbsp;20036","DC","Hermes Electronics, Ltd.","03/08/1994"
"CANADA","CANAMCO","3884","09/19/1986","1220 - 19th Street, N.W.Suite 400Washington&nbsp;&nbsp;20036","DC","Industry Canada","07/23/1996"
"SWEDEN","VisitSweden","4885","01/26/1994","655 Third Avenue18th FloorNew York&nbsp;&nbsp;10017","NY","'V.S. VisitSweden AB'.","07/31/1996"
"SWEDEN","VisitSweden","4885","01/26/1994","655 Third Avenue18th FloorNew York&nbsp;&nbsp;10017","NY","Swedish Travel & Tourism Council, A.B.","01/26/1994"
"GERMANY","Moltzan, Gunter W.","5098","03/11/1996","5101 Somerville DriveViera&nbsp;&nbsp;32955-6721","FL","Baden-Wuerttemberg Agency for International Economic Cooperation, GWZ","03/11/1996"
"VENEZUELA","Pertierra & Toro, P.C.","5731","02/13/2006","1010 Vermont Avenue, NWSuite 514Washington&nbsp;&nbsp;20005-4944","DC","Government of Venezuela, Embassy","02/13/2006"
"ESTONIA","Enterprise Estonia in San Jose","5833","10/26/2007","440 North Wolfe RoadSunnyvale&nbsp;&nbsp;94085","CA","Government of Estonia","10/26/2007"
"GREAT BRITAIN","Williams & Jensen, P.C.","4858","10/07/1993","1155 - 21st Street, N.W.Suite 300Washington&nbsp;&nbsp;20036","DC","British Broadcasting Corporation","10/07/1993"
"ECUADOR","Williams & Jensen, P.C.","4858","10/07/1993","1155 - 21st Street, N.W.Suite 300Washington&nbsp;&nbsp;20036","DC","Republic of Ecuador","10/20/1994"
"MALAWI","Banda, Thokozani Manyika","4859","08/17/1993","115 Kramer CourtCary&nbsp;&nbsp;27511-6653","NC","United Democratic Front","08/17/1993"
"VANUATU","Office of the Deputy Commissioner of Maritime Affairs","4860","10/12/1993","39 BroadwaySuite 2020New York&nbsp;&nbsp;10006","NY","Republic of Vanuatu","10/12/1993"
"ANTIGUA & BARBUDA","Trombone Associates, Inc.","4601","12/06/1991","420 Madison AvenueNew York&nbsp;&nbsp;10017","NY","Antigua Ministry of Tourism","12/06/1991"
"GERMANY","Trombone Associates, Inc.","4601","12/06/1991","420 Madison AvenueNew York&nbsp;&nbsp;10017","NY","Charta Estates","12/06/1991"
"GERMANY","Trombone Associates, Inc.","4601","12/06/1991","420 Madison AvenueNew York&nbsp;&nbsp;10017","NY","German Convention Bureau","12/06/1991"
"GERMANY","Trombone Associates, Inc.","4601","12/06/1991","420 Madison AvenueNew York&nbsp;&nbsp;10017","NY","German National Tourist Office","12/06/1991"
"GRENADA","Trombone Associates, Inc.","4601","12/06/1991","420 Madison AvenueNew York&nbsp;&nbsp;10017","NY","Grenada Board of Tourism","08/30/1996"
"GERMANY","Trombone Associates, Inc.","4601","12/06/1991","420 Madison AvenueNew York&nbsp;&nbsp;10017","NY","Kempinski International","12/06/1991"
"GERMANY","Trombone Associates, Inc.","4601","12/06/1991","420 Madison AvenueNew York&nbsp;&nbsp;10017","NY","Lufthansa German Airlines","12/06/1991"
"GERMANY","Trombone Associates, Inc.","4601","12/06/1991","420 Madison AvenueNew York&nbsp;&nbsp;10017","NY","Penta Hotel - Managementgesellschaft mgH","12/06/1991"
"ARUBA","Trombone Associates, Inc.","4601","12/06/1991","420 Madison AvenueNew York&nbsp;&nbsp;10017","NY","Plantation Bay Beach Resort & Casino","12/06/1991"
"GERMANY","Trombone Associates, Inc.","4601","12/06/1991","420 Madison AvenueNew York&nbsp;&nbsp;10017","NY","Transocean PassagierDienst GmbH d/b/a Transocean Tours","02/22/1993"
"TURKS AND CAICOS ISLANDS","Trombone Associates, Inc.","4601","12/06/1991","420 Madison AvenueNew York&nbsp;&nbsp;10017","NY","Turks & Caicos Tourist Board","03/02/1994"
"LUXEMBOURG","Trombone Associates, Inc.","4601","12/06/1991","420 Madison AvenueNew York&nbsp;&nbsp;10017","NY","Villeroy & Boch","08/11/1992"
"SERBIA","Djordjevic, Zoran B.","4605","01/08/1992","One Washington ParkNewtonville&nbsp;&nbsp;02160","MA","Government of Serbian Krayina","01/08/1992"
"GUATEMALA","Ed Graves & Associates","4541","07/10/1991","1750 H Street, N.W.Suite 600Washington&nbsp;&nbsp;20006","DC","CBI Sugar Group","07/10/1991"
